"","date","sales","unemployment","temperature","facebook_newsfeed_spend","facebook_newsfeed_impressions","youtube_brand_spend","youtube_brand_impressions","search_spend","search_clicks","youtube_performance_spend","youtube_performance_impressions","newspaper_spend","newspaper_readership","tv_spend","tv_gross_rating_points"
"149",2019-11-26,1095039.8393267,3.6,85.7280322700826,11313.006450177,9633760,25233.1784416997,13376556,23724.7710201403,10507,33435.296916427,8230553,12425.5903234599,1085459,19188.1877367659,1139731
"150",2019-11-27,1080104.4159162,3.6,85.6104987149608,10960.0808916691,11526279,24761.001941274,11182986,26831.3038741434,11722,21210.3191317956,5332595,11938.7928507438,862764,18994.8715182449,1060888
"151",2019-11-28,1106342.45977964,3.6,79.949196634824,11312.1548135737,10471057,25935.8532171948,12163069,24106.8972176676,10452,28049.2792062038,6651641,12120.4249356764,1204401,19946.6132552335,1368187
"152",2019-11-29,1111437.24976455,3.6,77.8632343958793,10790.3009608841,9726235,22126.2246573694,10085677,22579.7202489255,9927,23104.3173667956,5500248,12113.0353730547,1405349,18260.8103033294,1070479
"153",2019-11-30,1117308.85796837,3.6,57.4805886549542,11042.4979033423,11445312,26062.0244344831,11624008,22181.3732181841,10014,28196.7154583397,6837916,12223.5730420347,1139620,19001.3632722115,1128856
"154",2019-12-01,1080511.13806317,3.6,58.2787755393039,10137.9712345552,9299564,23274.5721254569,11118896,23236.6599648561,10122,25323.2075987634,5835797,11668.6220474664,1037747,20233.0099257187,1247089
"155",2019-12-02,1089256.8199238,3.6,56.7603479607432,11436.036697493,9641935,22509.6112086683,10431240,25148.3756775884,10528,0,0,0,0,21169.4290282893,1205263
"156",2019-12-03,1090916.99279446,3.6,73.4467858640941,11292.2013811215,11013023,26291.4616446727,12440565,23078.8563361213,10624,0,0,0,0,19725.5397083515,973778
"157",2019-12-04,1066846.46896892,3.6,76.1871980877302,11342.989878795,11351772,24321.1243889785,11640318,22681.3242855516,10114,0,0,0,0,19156.818321811,1203793
"158",2019-12-05,1093186.47583184,3.6,60.9753804584386,11504.9106493345,10366528,24587.1991816847,11502787,18426.2320687793,7682,0,0,0,0,21050.0238697221,1360455
"159",2019-12-06,1088273.71413313,3.6,53.6569497755215,11122.7141705992,11789246,25259.4505672956,13113387,22345.9149160264,10336,0,0,0,0,21607.7009594395,1280283
"160",2019-12-07,1099743.84740385,3.6,57.9275992842293,11076.7308242699,11460353,28111.3067732029,13556004,23148.7809497179,9764,0,0,0,0,19525.3172318211,1463821
"161",2019-12-08,1090700.960161,3.6,60.5746347615424,11207.9480114951,10439273,26585.6054880617,11823954,24584.8819741731,10463,0,0,0,0,20751.5524753103,1645903
"162",2019-12-09,1077192.88167661,3.6,71.0214518542079,10614.3056909688,10157219,22725.2571906222,9766780,23473.3555611317,11354,0,0,0,0,17803.6206941315,1206656
"163",2019-12-10,1050397.97453282,3.6,46.7275404899387,10257.946587801,7412042,24596.9823627037,12018038,25466.3205336886,11892,0,0,0,0,20576.8548835433,1021698
"164",2019-12-11,1092398.35094454,3.6,46.9005179376604,10655.4709346643,9434391,22955.2701558221,11227517,25062.3438811293,12155,0,0,0,0,21524.1132386843,1698877
"165",2019-12-12,1098504.95800422,3.6,64.312344057806,10662.8074316205,9573405,23352.4023115904,10362659,24866.7680852374,9882,0,0,0,0,19040.7669537847,1402027
"166",2019-12-13,1064976.61551946,3.6,51.2151439902066,11158.114216033,9303421,25482.9241344596,11519799,24186.0342283513,10102,0,0,0,0,16594.2899689476,929568
"167",2019-12-14,1077514.23858756,3.6,62.5822411701643,10438.0727845565,9789885,25195.3423456435,12022324,24583.6782014393,11206,0,0,0,0,19565.0951041641,1102745
"168",2019-12-15,1076984.36442637,3.6,48.591081927052,10459.6586637839,11238894,22392.1057258835,11346674,19097.2393698618,8764,0,0,0,0,18416.6990030424,976902
"169",2019-12-16,1074145.38903199,3.6,53.0173841158803,10767.0671630229,9933557,24421.5809197637,10851894,25813.7022156767,11627,26289.6833084686,6339310,11848.7737191722,842279,20569.1543314577,1096915
"170",2019-12-17,1090555.49369776,3.6,56.2815207539847,11318.616852839,10181688,26181.7637991432,12959736,25344.1918327464,11092,26552.9770053933,6361115,12008.4767551207,941308,20608.6597821409,1141437
"171",2019-12-18,1060996.79848177,3.6,68.5837194312039,10974.623528287,10894139,26891.3238802845,13482314,26198.2681813786,11491,25667.2390284614,6150595,12211.4468630122,954819,19931.9667298852,1086860
"172",2019-12-19,1076207.3533193,3.6,44.2335007783919,10896.6136614968,9885652,22445.7959806997,10531093,22876.4374387644,10006,24456.629375992,5949588,11669.2519279677,930271,18997.4571731409,1114098
"173",2019-12-20,1084849.20595679,3.6,51.6301296028489,11185.3916780297,10544819,24609.1487178297,11115744,24427.5022968854,10287,26593.2748068844,6315013,12271.4820127358,1204311,20593.4985648992,1156209
"174",2019-12-21,1084367.28000392,3.6,50.4559558491752,11168.0508304123,9447263,25404.2771391038,11680381,18601.4681775988,7919,21073.5997308185,5102616,11773.7288641421,964156,20931.2105518988,1214390
"175",2019-12-22,1093652.8358919,3.6,55.2299348138051,11494.5257738311,9928448,25687.1851177458,13465808,23041.1496676799,9588,23656.4651692513,5569301,12276.3536926795,884098,21043.1865481679,1408630
"176",2019-12-23,1079508.59270897,3.6,66.6519970715296,10673.5521345733,10483455,27385.1631894409,11863270,19959.0517522694,8486,23016.0345449389,5532886,11827.5087240507,749609,19681.6890877797,1121489
"177",2019-12-24,1094628.10901009,3.6,70.4405737931543,11309.7298940928,9938860,21718.4186129957,10358333,25695.9776402051,11937,30887.0123294685,7363749,11811.6204108549,1368059,22110.6869581509,1315364
"178",2019-12-25,1110445.90368116,3.6,66.2716143062914,10597.659516026,10294841,27317.3846046964,12876129,25114.7917640078,11918,28056.1157101475,6805967,12117.2318694732,1087634,20230.6319005799,1242099
"179",2019-12-26,1079419.12817332,3.6,67.3009993691474,10694.4469963279,10916684,22417.6521326356,10452434,22360.3223566315,10455,27646.5620383668,6703748,11762.7365454925,1068412,16985.373535352,1022027
"180",2019-12-27,1096900.55950169,3.6,54.1214048817806,10772.6244670535,9884517,29182.2851253699,14310665,24632.1729306517,10491,25849.1466818426,6259162,12014.3246527318,999292,22939.0067567531,2078717
"181",2019-12-28,1110922.44548501,3.6,73.1649327582064,11443.687029842,10543291,21492.2873341298,10452446,20691.0521402962,8981,26890.1022621413,6533735,11984.4846560427,1097795,21667.6047440411,1393127
"182",2019-12-29,1113833.9289149,3.6,71.8243326384504,10732.2591835191,10309502,25057.6566755838,12861714,23106.7024169557,10350,29993.8002321428,7097586,11542.9101651766,977905,23742.8538190447,1317335
"183",2019-12-30,1079732.9246939,3.6,79.0976989054151,10684.6280145767,10402665,24356.6151955575,11541246,25416.6901100936,11761,0,0,11688.5086095392,903570,19196.6604040675,1383963
"184",2019-12-31,1081817.0301077,3.6,54.4934201925103,10887.2295553647,9642782,27403.8306166785,12640577,22515.4079038801,11551,0,0,11863.0903356131,789359,17826.3540165987,1059967
"185",2020-01-01,1092840.31523447,3.5,72.1371504948056,10999.2332561354,9361715,24423.1342779377,10411505,22902.3637321564,10836,0,0,11757.1312882676,1343440,20359.9360991435,1329051
"186",2020-01-02,1122712.44920289,3.5,66.8149260240813,11120.0653863647,10395613,23661.799613867,11889443,22716.5486993485,9773,0,0,11815.5453329808,1230903,19928.2845575178,1213410
"187",2020-01-03,1082950.69609944,3.5,78.3610855880937,10987.7407124604,8975440,25753.9186353191,11636964,24234.0637285173,10447,0,0,11986.1031954914,925711,21240.0880409302,1266487
"188",2020-01-04,1115684.55350846,3.5,79.8830363825649,10863.168808501,11034458,27372.5109607166,13666737,21040.3071445875,9205,0,0,11782.9115614679,963153,19771.2792515746,1344255
"189",2020-01-05,1075712.04210223,3.5,66.7080782843133,11373.0080414885,10507069,24238.1131745904,12419364,21260.1153783525,9557,0,0,12314.8215251294,1005205,20757.7211932639,1199273
"190",2020-01-06,1074163.10141047,3.5,67.3013725282089,10098.9696086044,8218490,23054.0810512005,9593429,19230.5336101791,8041,0,0,11480.4910206694,649732,23569.4990149792,1110512
"191",2020-01-07,1094355.9228734,3.5,79.807126099693,10770.3851544578,10488646,23834.5087964681,12020693,23755.3660611281,10596,0,0,12265.6776181677,679770,19760.2347631437,1497282
"192",2020-01-08,1104904.85214632,3.5,74.9012697100894,11241.5025506388,9787204,25791.0663956324,12288346,21913.5195766464,10642,0,0,12262.3876574223,1070701,19298.6446187295,1497021
"193",2020-01-09,1096629.42829125,3.5,72.2808143181515,10432.298309617,9351777,25795.9943073615,12440918,22532.9711935411,10031,0,0,11696.0695160631,1102285,16480.8213896286,1002945
"194",2020-01-10,1076366.8431741,3.5,63.4674074922999,11003.2101169052,10166919,24164.2904437439,11671014,19704.043074495,9395,0,0,12285.7315029338,915563,20638.8372824733,1350993
"195",2020-01-11,1103609.58212926,3.5,87.1720117610222,11243.836660176,10164580,25296.4223551608,11757793,24579.2262627277,10912,0,0,11492.5937166634,953511,19439.987102028,1299443
"196",2020-01-12,1117410.17542507,3.5,84.3890975268627,11003.6067553637,9679548,25030.5325136853,13330255,18932.8320881954,8104,0,0,11715.8430206921,878814,20339.8307847537,1186570
"197",2020-01-13,1093030.82555565,3.5,75.2059551404953,10148.6581320306,8746162,27669.6576120125,12350767,23797.2060230439,10914,29139.2167852991,7185889,0,0,21572.3009256742,1206816
"198",2020-01-14,1092529.21566905,3.5,62.292087767478,11108.8484298438,11444386,28458.0397630399,12179423,25885.1966134145,10873,21100.7277713036,5094865,0,0,19018.3733189321,882120
"199",2020-01-15,1083946.2966335,3.5,75.2467411452705,10922.8127816374,9389043,24662.0273334903,11156094,19494.0323616453,8272,25402.9932651254,6236246,0,0,21089.9927677129,1446502
"200",2020-01-16,1094378.80207616,3.5,70.7456495748114,10643.6514157818,10597208,25226.9421787294,11840243,21123.3777320469,9338,25821.210121079,6442616,0,0,17448.1774861518,1584748
"201",2020-01-17,1124675.56879285,3.5,73.526191806243,11231.6335559952,10313691,25179.3201602284,13438326,23645.6902491509,10581,26386.2097662767,6349495,0,0,16951.2363884562,815150
"202",2020-01-18,1077005.50874429,3.5,69.9027756323018,11060.1438228058,11521705,23813.5233159579,11553165,20597.3259859167,9613,28552.3382711053,6974982,0,0,20444.4501740426,1150745
"203",2020-01-19,1073304.95042639,3.5,58.3690577163926,10869.6149809378,7622554,23713.4154314329,12478463,26399.8014543925,11537,38742.7817656983,9535342,0,0,18396.0907778966,1295490
"204",2020-01-20,1082061.51702439,3.5,71.4376071994531,10377.6670073167,9189798,23380.4361009078,12276918,20489.5732960492,9130,23924.6866161066,5652460,0,0,16786.4479728902,1016430
"205",2020-01-21,1090918.59048784,3.5,60.1543482934037,10110.6474132554,8680724,25925.3777304637,11807462,25471.100116837,11787,16974.913365938,3999937,0,0,22069.6990572423,1341785
"206",2020-01-22,1084298.10589705,3.5,60.2586818443288,11015.838865036,10080491,20330.1746762548,9942482,22129.0431184374,10435,28012.6387138611,6972990,0,0,21428.8659587485,1495200
"207",2020-01-23,1104727.54265839,3.5,80.6374897845042,10646.3765587266,9474253,27031.2984274639,14930844,24447.2582877795,11676,24093.2953474942,5782201,0,0,18893.1482837728,1114604
"208",2020-01-24,1077796.57451452,3.5,79.1853453434347,11389.6387511603,8890814,24949.588479345,11890891,23774.253689214,10032,26378.7553187077,6154779,0,0,22286.5583007074,1295534
"209",2020-01-25,1098309.87416568,3.5,72.2037889321063,10857.6857331155,10191874,26009.1054954974,13916659,24551.9997872746,11128,25967.5379317238,6007471,0,0,19281.5574393921,1337976
"210",2020-01-26,1075865.7960485,3.5,51.8703122511275,10681.4719428451,10233323,24655.1469357909,13068615,18675.2905855707,9149,31039.0017414354,7500616,0,0,21520.6573584107,1488844
"211",2020-01-27,1082193.9556451,3.5,63.0181632988525,10654.923237995,11034044,27892.5564850025,13026003,20778.7300260004,9257,0,0,11894.7085594705,1029879,0,0
"212",2020-01-28,1066188.59486086,3.5,64.2766899030229,10714.2417337639,10785478,20769.9117642312,9602262,21453.4247225312,9324,0,0,12301.4810535389,1106965,0,0
"213",2020-01-29,1104590.25309843,3.5,58.6638864419055,11390.1486588903,11052338,26555.2786619848,13385646,24843.3097348545,11233,0,0,11833.0341199674,982897,0,0
"214",2020-01-30,1073068.95924638,3.5,45.5134441746347,10968.3957194301,10201119,23859.3779779239,11826804,22025.1011557622,9419,0,0,11722.5319411699,818598,0,0
"215",2020-01-31,1080625.17390312,3.5,56.7983150223006,10752.1766946598,9935693,22940.5389193821,10460950,26844.5013445534,11883,0,0,11808.4200556802,1271625,0,0
"216",2020-02-01,1063867.27481675,3.5,57.873027266883,11524.8279353092,10447498,25094.7965655276,13036622,22994.9531216795,10411,0,0,12337.774377132,1289522,0,0
"217",2020-02-02,1081376.59975267,3.5,61.9569254221274,11030.6370463624,9590707,27280.9468391543,13046521,21903.2306662052,8977,0,0,12246.2435431449,884249,0,0
"218",2020-02-03,1065255.03379685,3.5,62.1540220048096,11095.9031996943,10961101,19197.0737516695,9563883,26775.0432075993,12941,0,0,11655.4548691497,1028722,0,0
"219",2020-02-04,1076108.26811585,3.5,64.2338476229435,11399.0938196107,10111656,25039.4554548466,11155955,22990.5069130242,10884,0,0,11686.2537096544,1187239,0,0
"220",2020-02-05,1087854.87344581,3.5,45.9826957455731,10544.7589617315,8833997,25747.6338462381,12511052,23248.9424452139,10567,0,0,11897.0826783107,1005732,0,0
"221",2020-02-06,1101583.56129899,3.5,46.5717952760384,11153.8828860374,9733950,28437.6044305106,13987230,23391.0278732356,10361,0,0,11917.1954767397,1073522,0,0
"222",2020-02-07,1079425.30257017,3.5,63.3246395751243,11198.9439557266,10979657,22586.62082727,9819042,19824.914081997,8968,0,0,12023.3155050746,804308,0,0
"223",2020-02-08,1074969.701391,3.5,54.6824993119056,11198.0107838963,11357897,21727.7822889209,11303762,22229.1812651472,9201,0,0,11819.3972928084,997875,0,0
"224",2020-02-09,1079537.3258296,3.5,60.2327900549179,11490.1761507123,10523971,25460.3562886573,10603368,22826.3340120789,9889,0,0,12369.8303641307,867423,0,0
"225",2020-02-10,1074896.65094895,3.5,46.0085920112657,10205.1558109496,8733846,26020.6599134581,13874824,21587.6694929214,9717,27445.7711156033,6670562,11953.7375108408,1003894,0,0
"226",2020-02-11,1119789.40654783,3.5,67.0876796491448,11318.7875184506,10434401,25880.9392764081,12798542,24029.9544975866,11477,26893.6244633757,6328924,11963.2702150732,857454,0,0
"227",2020-02-12,1072997.34928899,3.5,53.7739934317985,10862.4313259103,10155580,20834.2290337855,9690567,22758.6679803915,10493,26261.1074429927,6175446,12046.7215643855,1225847,0,0
"228",2020-02-13,1096658.23442125,3.5,50.8514212189518,10640.1197838006,9828943,25642.3659932878,12944541,21295.2250418566,9933,22786.4616417102,5570250,11935.4897405873,849209,0,0
"229",2020-02-14,1071471.21134758,3.5,65.6517436438361,10973.3502567994,10078293,20407.6222727185,9535224,24117.9015281713,11716,29318.2414801469,7088302,11925.4126622985,974562,0,0
"230",2020-02-15,1086951.33402239,3.5,51.8730883354368,10881.1161927397,9717459,23415.4474717682,11454477,20254.0596339162,8838,29232.3217193965,7105773,11413.876949056,986841,0,0
"231",2020-02-16,1096073.98776698,3.5,50.3929939811913,11017.46197492,11116166,24526.1479953309,11198986,21218.3442021065,8860,19269.0723034303,4723074,11629.8431177709,963065,0,0
"232",2020-02-17,1080445.39036656,3.5,50.5397188004291,11102.9298154048,10918284,27153.2590569844,12505062,22361.0225441161,10353,24159.8412349052,5887128,11952.881196156,972102,0,0
"233",2020-02-18,1089176.36978095,3.5,74.3416412126891,11362.3505797592,10950046,19953.8249690826,9231075,23150.6387464304,9897,20799.3776816786,5083784,11669.0976288734,874383,0,0
"234",2020-02-19,1101855.61041542,3.5,62.3160156104327,10952.164630288,9175113,25245.0830740809,13633445,21871.6272071192,9446,29517.0992748237,7207414,11744.0581735358,1174324,0,0
"235",2020-02-20,1100440.58456378,3.5,77.7222445609325,10908.2172255514,10820887,22321.1196212374,10117881,19477.4087559387,9206,29535.6805826645,7095211,12046.8423093299,1177713,0,0
"236",2020-02-21,1077498.57267339,3.5,56.7814459197806,10156.7949092164,8952271,25004.865232912,10727437,22766.9814597984,10285,30545.0236472135,7397567,11591.9997002029,1133825,0,0
"237",2020-02-22,1087614.67860828,3.5,69.2953450868026,11468.3332745257,10482481,26947.7959405845,12124997,25419.3764873281,11558,22164.032627508,5361187,11968.2609480648,902140,0,0
"238",2020-02-23,1078222.37944982,3.5,77.6386892387953,10706.245418955,9010723,27145.0823856633,13637289,16623.2010352995,7320,27876.2612067057,6836205,11640.5852165162,969660,0,0
"239",2020-02-24,1115313.48236205,3.5,74.5244995987834,10892.9826351562,10865276,25623.4334235965,12276084,24343.2711330495,10652,0,0,0,0,0,0
"240",2020-02-25,1080194.06547616,3.5,73.3160305616918,10704.548334092,9390692,21595.6929104988,9859606,25111.4346331067,11357,0,0,0,0,0,0
"241",2020-02-26,1082464.11804184,3.5,84.8721878960251,10725.6729344065,10133313,26942.2652313143,11686549,23419.7450609867,9875,0,0,0,0,19215.7111417032,1246238
"242",2020-02-27,1105418.38513906,3.5,87.7451373021055,11362.4391794434,10347040,26897.7131148036,12843548,22961.8947956861,9694,0,0,0,0,21121.0324060531,1286508
"243",2020-02-28,1077606.90217345,3.5,68.6171987115262,11904.3813039727,9469548,25137.1168876297,11477246,25807.0552926042,10708,0,0,0,0,17049.262090819,1051558
"244",2020-02-29,1102380.28012702,3.5,64.753886664286,11493.8709346159,10288904,28386.3432285553,13714182,23096.6126729862,9893,0,0,0,0,19248.4760377679,1007961
"245",2020-03-01,1077246.46020366,4.4,66.5550235730848,11541.73975991,9315744,21512.5832173441,9165992,17377.0910649013,7030,0,0,0,0,23178.8042325238,1071963
"246",2020-03-02,1077148.8842057,4.4,86.5851858783716,11033.4785059872,10306103,22565.6896470561,10435926,24480.5511086044,11036,0,0,0,0,17684.968924108,895054
"247",2020-03-03,1103954.48056761,4.4,65.4884470256293,11065.4083155464,9765277,26144.3305972233,14042831,25499.8535545899,11811,0,0,0,0,23755.798286241,1297519
