X,date,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,data_week,inflation_rate,retail_trade,gdp,income,month,quarter,week,sales
124,11/1/19,3.6,61.13998422,11191.63168,11740554,26560.04694,14343010,25992.71484,12030,27234.40235,6736801,0,0,21142.2054,1604582,2019_44,1.59,455933,21706.532,15084.2,2019.833333,2019.75,44,1114494.082
125,11/2/19,3.6,49.00686636,11272.41131,9731169,23425.80606,11188585,24734.61823,10284,28085.44588,6883421,0,0,22100.57608,1187512,2019_44,1.59,455933,21706.532,15084.2,2019.833333,2019.75,44,1069914.779
126,11/3/19,3.6,64.9327078,11034.27416,11030098,23826.16637,11034968,22431.19401,9893,33524.90691,8287615,0,0,23276.08171,1269755,2019_44,1.59,455933,21706.532,15084.2,2019.833333,2019.75,44,1088992.057
127,11/4/19,3.6,71.29937094,10987.97629,10521662,23909.06825,9804006,27208.99972,11811,0,0,11843.0125,913340,21237.4748,1572767,2019_45,1.64,455933,21706.532,15084.2,2019.833333,2019.75,45,1080516.065
128,11/5/19,3.6,59.33195508,11207.01055,10319980,26524.95761,12143746,23337.27782,10151,0,0,11944.3634,1093928,20450.83194,1519599,2019_45,1.68,455933,21706.532,15084.2,2019.833333,2019.75,45,1084149.978
129,11/6/19,3.6,54.46777057,10881.29066,10220433,25128.06631,11322487,23375.98286,10073,0,0,11917.8734,928862,21548.08782,1565666,2019_45,1.66,455933,21706.532,15084.2,2019.833333,2019.75,45,1068367.993
130,11/7/19,3.6,54.18678276,11053.52833,10985507,25256.38288,13806758,24564.68213,10955,0,0,11796.14354,1201525,20009.30523,1446095,2019_45,1.69,455933,21706.532,15084.2,2019.833333,2019.75,45,1101885.422
131,11/8/19,3.6,62.93808149,11346.9583,9795161,26211.20059,13351984,19535.01632,9108,0,0,12092.76497,988775,20710.87108,1151688,2019_45,1.71,455933,21706.532,15084.2,2019.833333,2019.75,45,1063887.042
132,11/9/19,3.6,82.21018102,10908.53952,10979306,25789.85968,12056316,21233.24804,8866,0,0,12015.91322,788105,18465.65078,1175618,2019_45,1.71,455933,21706.532,15084.2,2019.833333,2019.75,45,1085849.07
133,11/10/19,3.6,70.39288263,10886.55395,10821946,23927.56789,11774803,22972.43637,11012,0,0,12279.01266,1308416,18317.3308,1259736,2019_45,1.71,455933,21706.532,15084.2,2019.833333,2019.75,45,1100526.27
134,11/11/19,3.6,65.97952182,10992.80477,9299427,25565.33243,10269242,24012.30445,10424,0,0,11566.48462,1333475,20593.43912,1470908,2019_46,1.71,455933,21706.532,15084.2,2019.833333,2019.75,46,1079524.945
135,11/12/19,3.6,66.41096698,10979.71829,9235282,24994.31276,14034608,22000.06931,11285,0,0,11813.64822,771223,19975.73217,1180338,2019_46,1.7,455933,21706.532,15084.2,2019.833333,2019.75,46,1089773.767
136,11/13/19,3.6,69.28205793,10939.62101,9081465,25412.37621,12383257,21608.76591,9319,0,0,11783.1076,1042034,21414.57954,1692833,2019_46,1.66,455933,21706.532,15084.2,2019.833333,2019.75,46,1110359.743
137,11/14/19,3.6,59.94849433,11091.9834,10487284,22236.76852,10660110,22444.36329,9646,0,0,12501.95845,1191131,20040.87357,1307386,2019_46,1.62,455933,21706.532,15084.2,2019.833333,2019.75,46,1081619.744
138,11/15/19,3.6,61.20462016,11527.0921,9620269,25032.86194,12679402,23545.96306,10670,0,0,12109.24405,959627,21196.28053,1304092,2019_46,1.63,455933,21706.532,15084.2,2019.833333,2019.75,46,1082157.021
139,11/16/19,3.6,85.41304282,10288.03189,9453894,25213.03384,12668681,25499.74732,11032,0,0,11929.64997,984836,19772.60433,1122699,2019_46,1.63,455933,21706.532,15084.2,2019.833333,2019.75,46,1087786.064
140,11/17/19,3.6,72.57720134,10949.56722,12030187,25447.28015,12114520,23915.03928,10847,0,0,11679.75039,837079,17355.42445,1397605,2019_46,1.63,455933,21706.532,15084.2,2019.833333,2019.75,46,1107872.148
141,11/18/19,3.6,74.83105646,11458.91613,10004750,24401.95575,11960520,24530.57152,10195,27486.7749,6633072,12185.31381,1234123,19595.10508,1325771,2019_47,1.63,455933,21706.532,15084.2,2019.833333,2019.75,47,1082672.04
142,11/19/19,3.6,73.18165092,11190.83759,10500623,26696.27014,12042283,23783.45472,10830,21684.96646,5349981,12342.02136,1099754,22787.71321,1098255,2019_47,1.63,455933,21706.532,15084.2,2019.833333,2019.75,47,1106584.916
143,11/20/19,3.6,81.65813922,10897.76391,9456753,27987.0455,14448714,21905.59863,9355,22902.3527,5586604,11813.37189,1079754,21531.4429,1301337,2019_47,1.6,455933,21706.532,15084.2,2019.833333,2019.75,47,1102849.473
144,11/21/19,3.6,73.11393979,11037.04727,9976083,23693.65555,11879626,22064.41104,9855,24834.25235,5971464,11889.33181,942173,21575.8644,1479746,2019_47,1.63,455933,21706.532,15084.2,2019.833333,2019.75,47,1103931.493
145,11/22/19,3.6,75.78512421,12003.9737,11406344,22326.23159,10920234,20785.95326,8658,22823.6343,5431368,12494.69629,791179,22233.24712,1380849,2019_47,1.62,455933,21706.532,15084.2,2019.833333,2019.75,47,1092252.953
146,11/23/19,3.6,62.4167667,11162.78227,10636402,26642.16182,11150341,24571.02981,10626,22789.88854,5356033,12214.66484,1013977,19111.45627,1318535,2019_47,1.62,455933,21706.532,15084.2,2019.833333,2019.75,47,1122019.996
147,11/24/19,3.6,69.23936784,11057.2679,10056753,24022.90772,12242156,21703.82249,9684,25637.09206,6324233,12002.91743,1395236,18591.5932,1226907,2019_47,1.62,455933,21706.532,15084.2,2019.833333,2019.75,47,1083364.161
148,11/25/19,3.6,87.24057528,11165.60358,11075248,25514.4536,12352465,25147.95233,12621,18691.74268,4487953,12175.60811,987809,18898.64486,991174,2019_48,1.62,455933,21706.532,15084.2,2019.833333,2019.75,48,1082162.081
149,11/26/19,3.6,85.72803227,11313.00645,9633760,25233.17844,13376556,23724.77102,10507,33435.29692,8230553,12425.59032,1085459,19188.18774,1139731,2019_48,1.62,455933,21706.532,15084.2,2019.833333,2019.75,48,1095039.839
150,11/27/19,3.6,85.61049871,10960.08089,11526279,24761.00194,11182986,26831.30387,11722,21210.31913,5332595,11938.79285,862764,18994.87152,1060888,2019_48,1.63,455933,21706.532,15084.2,2019.833333,2019.75,48,1080104.416
151,11/28/19,3.6,79.94919663,11312.15481,10471057,25935.85322,12163069,24106.89722,10452,28049.27921,6651641,12120.42494,1204401,19946.61326,1368187,2019_48,1.63,455933,21706.532,15084.2,2019.833333,2019.75,48,1106342.46
152,11/29/19,3.6,77.8632344,10790.30096,9726235,22126.22466,10085677,22579.72025,9927,23104.31737,5500248,12113.03537,1405349,18260.8103,1070479,2019_48,1.61,455933,21706.532,15084.2,2019.833333,2019.75,48,1111437.25
153,11/30/19,3.6,57.48058865,11042.4979,11445312,26062.02443,11624008,22181.37322,10014,28196.71546,6837916,12223.57304,1139620,19001.36327,1128856,2019_48,1.61,455933,21706.532,15084.2,2019.833333,2019.75,48,1117308.858
154,12/1/19,3.6,58.27877554,10137.97123,9299564,23274.57213,11118896,23236.65996,10122,25323.2076,5835797,11668.62205,1037747,20233.00993,1247089,2019_48,1.61,458923,21706.532,15018.1,2019.916667,2019.75,48,1080511.138
155,12/2/19,3.6,56.76034796,11436.0367,9641935,22509.61121,10431240,25148.37568,10528,0,0,0,0,21169.42903,1205263,2019_49,1.65,458923,21706.532,15018.1,2019.916667,2019.75,49,1089256.82
156,12/3/19,3.6,73.44678586,11292.20138,11013023,26291.46164,12440565,23078.85634,10624,0,0,0,0,19725.53971,973778,2019_49,1.63,458923,21706.532,15018.1,2019.916667,2019.75,49,1090916.993
157,12/4/19,3.6,76.18719809,11342.98988,11351772,24321.12439,11640318,22681.32429,10114,0,0,0,0,19156.81832,1203793,2019_49,1.66,458923,21706.532,15018.1,2019.916667,2019.75,49,1066846.469
158,12/5/19,3.6,60.97538046,11504.91065,10366528,24587.19918,11502787,18426.23207,7682,0,0,0,0,21050.02387,1360455,2019_49,1.67,458923,21706.532,15018.1,2019.916667,2019.75,49,1093186.476
159,12/6/19,3.6,53.65694978,11122.71417,11789246,25259.45057,13113387,22345.91492,10336,0,0,0,0,21607.70096,1280283,2019_49,1.69,458923,21706.532,15018.1,2019.916667,2019.75,49,1088273.714
160,12/7/19,3.6,57.92759928,11076.73082,11460353,28111.30677,13556004,23148.78095,9764,0,0,0,0,19525.31723,1463821,2019_49,1.69,458923,21706.532,15018.1,2019.916667,2019.75,49,1099743.847
161,12/8/19,3.6,60.57463476,11207.94801,10439273,26585.60549,11823954,24584.88197,10463,0,0,0,0,20751.55248,1645903,2019_49,1.69,458923,21706.532,15018.1,2019.916667,2019.75,49,1090700.96
162,12/9/19,3.6,71.02145185,10614.30569,10157219,22725.25719,9766780,23473.35556,11354,0,0,0,0,17803.62069,1206656,2019_50,1.69,458923,21706.532,15018.1,2019.916667,2019.75,50,1077192.882
163,12/10/19,3.6,46.72754049,10257.94659,7412042,24596.98236,12018038,25466.32053,11892,0,0,0,0,20576.85488,1021698,2019_50,1.71,458923,21706.532,15018.1,2019.916667,2019.75,50,1050397.975
164,12/11/19,3.6,46.90051794,10655.47093,9434391,22955.27016,11227517,25062.34388,12155,0,0,0,0,21524.11324,1698877,2019_50,1.69,458923,21706.532,15018.1,2019.916667,2019.75,50,1092398.351
165,12/12/19,3.6,64.31234406,10662.80743,9573405,23352.40231,10362659,24866.76809,9882,0,0,0,0,19040.76695,1402027,2019_50,1.72,458923,21706.532,15018.1,2019.916667,2019.75,50,1098504.958
166,12/13/19,3.6,51.21514399,11158.11422,9303421,25482.92413,11519799,24186.03423,10102,0,0,0,0,16594.28997,929568,2019_50,1.7,458923,21706.532,15018.1,2019.916667,2019.75,50,1064976.616
167,12/14/19,3.6,62.58224117,10438.07278,9789885,25195.34235,12022324,24583.6782,11206,0,0,0,0,19565.0951,1102745,2019_50,1.7,458923,21706.532,15018.1,2019.916667,2019.75,50,1077514.239
168,12/15/19,3.6,48.59108193,10459.65866,11238894,22392.10573,11346674,19097.23937,8764,0,0,0,0,18416.699,976902,2019_50,1.7,458923,21706.532,15018.1,2019.916667,2019.75,50,1076984.364
169,12/16/19,3.6,53.01738412,10767.06716,9933557,24421.58092,10851894,25813.70222,11627,26289.68331,6339310,11848.77372,842279,20569.15433,1096915,2019_51,1.73,458923,21706.532,15018.1,2019.916667,2019.75,51,1074145.389
170,12/17/19,3.6,56.28152075,11318.61685,10181688,26181.7638,12959736,25344.19183,11092,26552.97701,6361115,12008.47676,941308,20608.65978,1141437,2019_51,1.75,458923,21706.532,15018.1,2019.916667,2019.75,51,1090555.494
171,12/18/19,3.6,68.58371943,10974.62353,10894139,26891.32388,13482314,26198.26818,11491,25667.23903,6150595,12211.44686,954819,19931.96673,1086860,2019_51,1.76,458923,21706.532,15018.1,2019.916667,2019.75,51,1060996.798
172,12/19/19,3.6,44.23350078,10896.61366,9885652,22445.79598,10531093,22876.43744,10006,24456.62938,5949588,11669.25193,930271,18997.45717,1114098,2019_51,1.77,458923,21706.532,15018.1,2019.916667,2019.75,51,1076207.353
173,12/20/19,3.6,51.6301296,11185.39168,10544819,24609.14872,11115744,24427.5023,10287,26593.27481,6315013,12271.48201,1204311,20593.49856,1156209,2019_51,1.77,458923,21706.532,15018.1,2019.916667,2019.75,51,1084849.206
174,12/21/19,3.6,50.45595585,11168.05083,9447263,25404.27714,11680381,18601.46818,7919,21073.59973,5102616,11773.72886,964156,20931.21055,1214390,2019_51,1.77,458923,21706.532,15018.1,2019.916667,2019.75,51,1084367.28
175,12/22/19,3.6,55.22993481,11494.52577,9928448,25687.18512,13465808,23041.14967,9588,23656.46517,5569301,12276.35369,884098,21043.18655,1408630,2019_51,1.77,458923,21706.532,15018.1,2019.916667,2019.75,51,1093652.836
176,12/23/19,3.6,66.65199707,10673.55213,10483455,27385.16319,11863270,19959.05175,8486,23016.03454,5532886,11827.50872,749609,19681.68909,1121489,2019_52,1.75,458923,21706.532,15018.1,2019.916667,2019.75,52,1079508.593
177,12/24/19,3.6,70.44057379,11309.72989,9938860,21718.41861,10358333,25695.97764,11937,30887.01233,7363749,11811.62041,1368059,22110.68696,1315364,2019_52,1.75,458923,21706.532,15018.1,2019.916667,2019.75,52,1094628.109
178,12/25/19,3.6,66.27161431,10597.65952,10294841,27317.3846,12876129,25114.79176,11918,28056.11571,6805967,12117.23187,1087634,20230.6319,1242099,2019_52,1.75,458923,21706.532,15018.1,2019.916667,2019.75,52,1110445.904
179,12/26/19,3.6,67.30099937,10694.447,10916684,22417.65213,10452434,22360.32236,10455,27646.56204,6703748,11762.73655,1068412,16985.37354,1022027,2019_52,1.74,458923,21706.532,15018.1,2019.916667,2019.75,52,1079419.128
180,12/27/19,3.6,54.12140488,10772.62447,9884517,29182.28513,14310665,24632.17293,10491,25849.14668,6259162,12014.32465,999292,22939.00676,2078717,2019_52,1.73,458923,21706.532,15018.1,2019.916667,2019.75,52,1096900.56
181,12/28/19,3.6,73.16493276,11443.68703,10543291,21492.28733,10452446,20691.05214,8981,26890.10226,6533735,11984.48466,1097795,21667.60474,1393127,2019_52,1.73,458923,21706.532,15018.1,2019.916667,2019.75,52,1110922.445
182,12/29/19,3.6,71.82433264,10732.25918,10309502,25057.65668,12861714,23106.70242,10350,29993.80023,7097586,11542.91017,977905,23742.85382,1317335,2019_52,1.73,458923,21706.532,15018.1,2019.916667,2019.75,52,1113833.929
183,12/30/19,3.6,79.09769891,10684.62801,10402665,24356.6152,11541246,25416.69011,11761,0,0,11688.50861,903570,19196.6604,1383963,2019_53,1.75,458923,21706.532,15018.1,2019.916667,2019.75,53,1079732.925
184,12/31/19,3.6,54.49342019,10887.22956,9642782,27403.83062,12640577,22515.4079,11551,0,0,11863.09034,789359,17826.35402,1059967,2019_53,1.77,458923,21706.532,15018.1,2019.916667,2019.75,53,1081817.03
185,1/1/20,3.5,72.13715049,10999.23326,9361715,24423.13428,10411505,22902.36373,10836,0,0,11757.13129,1343440,20359.9361,1329051,2020_1,1.77,456113,21538.032,15149.7,2020,2020,1,1092840.315
186,1/2/20,3.5,66.81492602,11120.06539,10395613,23661.79961,11889443,22716.5487,9773,0,0,11815.54533,1230903,19928.28456,1213410,2020_1,1.8,456113,21538.032,15149.7,2020,2020,1,1122712.449
187,1/3/20,3.5,78.36108559,10987.74071,8975440,25753.91864,11636964,24234.06373,10447,0,0,11986.1032,925711,21240.08804,1266487,2020_1,1.77,456113,21538.032,15149.7,2020,2020,1,1082950.696
188,1/4/20,3.5,79.88303638,10863.16881,11034458,27372.51096,13666737,21040.30714,9205,0,0,11782.91156,963153,19771.27925,1344255,2020_1,1.77,456113,21538.032,15149.7,2020,2020,1,1115684.554
189,1/5/20,3.5,66.70807828,11373.00804,10507069,24238.11317,12419364,21260.11538,9557,0,0,12314.82153,1005205,20757.72119,1199273,2020_1,1.77,456113,21538.032,15149.7,2020,2020,1,1075712.042
190,1/6/20,3.5,67.30137253,10098.96961,8218490,23054.08105,9593429,19230.53361,8041,0,0,11480.49102,649732,23569.49901,1110512,2020_1,1.75,456113,21538.032,15149.7,2020,2020,1,1074163.101
191,1/7/20,3.5,79.8071261,10770.38515,10488646,23834.5088,12020693,23755.36606,10596,0,0,12265.67762,679770,19760.23476,1497282,2020_2,1.74,456113,21538.032,15149.7,2020,2020,2,1094355.923
192,1/8/20,3.5,74.90126971,11241.50255,9787204,25791.0664,12288346,21913.51958,10642,0,0,12262.38766,1070701,19298.64462,1497021,2020_2,1.75,456113,21538.032,15149.7,2020,2020,2,1104904.852
193,1/9/20,3.5,72.28081432,10432.29831,9351777,25795.99431,12440918,22532.97119,10031,0,0,11696.06952,1102285,16480.82139,1002945,2020_2,1.74,456113,21538.032,15149.7,2020,2020,2,1096629.428
194,1/10/20,3.5,63.46740749,11003.21012,10166919,24164.29044,11671014,19704.04307,9395,0,0,12285.7315,915563,20638.83728,1350993,2020_2,1.76,456113,21538.032,15149.7,2020,2020,2,1076366.843
195,1/11/20,3.5,87.17201176,11243.83666,10164580,25296.42236,11757793,24579.22626,10912,0,0,11492.59372,953511,19439.9871,1299443,2020_2,1.76,456113,21538.032,15149.7,2020,2020,2,1103609.582
196,1/12/20,3.5,84.38909753,11003.60676,9679548,25030.53251,13330255,18932.83209,8104,0,0,11715.84302,878814,20339.83078,1186570,2020_2,1.76,456113,21538.032,15149.7,2020,2020,2,1117410.175
197,1/13/20,3.5,75.20595514,10148.65813,8746162,27669.65761,12350767,23797.20602,10914,29139.21679,7185889,0,0,21572.30093,1206816,2020_2,1.77,456113,21538.032,15149.7,2020,2020,2,1093030.826
198,1/14/20,3.5,62.29208777,11108.84843,11444386,28458.03976,12179423,25885.19661,10873,21100.72777,5094865,0,0,19018.37332,882120,2020_3,1.77,456113,21538.032,15149.7,2020,2020,3,1092529.216
199,1/15/20,3.5,75.24674115,10922.81278,9389043,24662.02733,11156094,19494.03236,8272,25402.99327,6236246,0,0,21089.99277,1446502,2020_3,1.75,456113,21538.032,15149.7,2020,2020,3,1083946.297
200,1/16/20,3.5,70.74564957,10643.65142,10597208,25226.94218,11840243,21123.37773,9338,25821.21012,6442616,0,0,17448.17749,1584748,2020_3,1.74,456113,21538.032,15149.7,2020,2020,3,1094378.802
201,1/17/20,3.5,73.52619181,11231.63356,10313691,25179.32016,13438326,23645.69025,10581,26386.20977,6349495,0,0,16951.23639,815150,2020_3,1.75,456113,21538.032,15149.7,2020,2020,3,1124675.569
202,1/18/20,3.5,69.90277563,11060.14382,11521705,23813.52332,11553165,20597.32599,9613,28552.33827,6974982,0,0,20444.45017,1150745,2020_3,1.75,456113,21538.032,15149.7,2020,2020,3,1077005.509
203,1/19/20,3.5,58.36905772,10869.61498,7622554,23713.41543,12478463,26399.80145,11537,38742.78177,9535342,0,0,18396.09078,1295490,2020_3,1.75,456113,21538.032,15149.7,2020,2020,3,1073304.95
204,1/20/20,3.5,71.4376072,10377.66701,9189798,23380.4361,12276918,20489.5733,9130,23924.68662,5652460,0,0,16786.44797,1016430,2020_3,1.75,456113,21538.032,15149.7,2020,2020,3,1082061.517
205,1/21/20,3.5,60.15434829,10110.64741,8680724,25925.37773,11807462,25471.10012,11787,16974.91337,3999937,0,0,22069.69906,1341785,2020_4,1.74,456113,21538.032,15149.7,2020,2020,4,1090918.59
206,1/22/20,3.5,60.25868184,11015.83887,10080491,20330.17468,9942482,22129.04312,10435,28012.63871,6972990,0,0,21428.86596,1495200,2020_4,1.72,456113,21538.032,15149.7,2020,2020,4,1084298.106
207,1/23/20,3.5,80.63748978,10646.37656,9474253,27031.29843,14930844,24447.25829,11676,24093.29535,5782201,0,0,18893.14828,1114604,2020_4,1.7,456113,21538.032,15149.7,2020,2020,4,1104727.543
208,1/24/20,3.5,79.18534534,11389.63875,8890814,24949.58848,11890891,23774.25369,10032,26378.75532,6154779,0,0,22286.5583,1295534,2020_4,1.68,456113,21538.032,15149.7,2020,2020,4,1077796.575
209,1/25/20,3.5,72.20378893,10857.68573,10191874,26009.1055,13916659,24551.99979,11128,25967.53793,6007471,0,0,19281.55744,1337976,2020_4,1.68,456113,21538.032,15149.7,2020,2020,4,1098309.874
210,1/26/20,3.5,51.87031225,10681.47194,10233323,24655.14694,13068615,18675.29059,9149,31039.00174,7500616,0,0,21520.65736,1488844,2020_4,1.68,456113,21538.032,15149.7,2020,2020,4,1075865.796
211,1/27/20,3.5,63.0181633,10654.92324,11034044,27892.55649,13026003,20778.73003,9257,0,0,11894.70856,1029879,0,0,2020_4,1.63,456113,21538.032,15149.7,2020,2020,4,1082193.956
212,1/28/20,3.5,64.2766899,10714.24173,10785478,20769.91176,9602262,21453.42472,9324,0,0,12301.48105,1106965,0,0,2020_5,1.65,456113,21538.032,15149.7,2020,2020,5,1066188.595
213,1/29/20,3.5,58.66388644,11390.14866,11052338,26555.27866,13385646,24843.30973,11233,0,0,11833.03412,982897,0,0,2020_5,1.64,456113,21538.032,15149.7,2020,2020,5,1104590.253
214,1/30/20,3.5,45.51344417,10968.39572,10201119,23859.37798,11826804,22025.10116,9419,0,0,11722.53194,818598,0,0,2020_5,1.64,456113,21538.032,15149.7,2020,2020,5,1073068.959
215,1/31/20,3.5,56.79831502,10752.17669,9935693,22940.53892,10460950,26844.50134,11883,0,0,11808.42006,1271625,0,0,2020_5,1.65,456113,21538.032,15149.7,2020,2020,5,1080625.174
216,2/1/20,3.5,57.87302727,11524.82794,10447498,25094.79657,13036622,22994.95312,10411,0,0,12337.77438,1289522,0,0,2020_5,1.65,457898,21538.032,15232.8,2020.083333,2020,5,1063867.275
217,2/2/20,3.5,61.95692542,11030.63705,9590707,27280.94684,13046521,21903.23067,8977,0,0,12246.24354,884249,0,0,2020_5,1.65,457898,21538.032,15232.8,2020.083333,2020,5,1081376.6
218,2/3/20,3.5,62.154022,11095.9032,10961101,19197.07375,9563883,26775.04321,12941,0,0,11655.45487,1028722,0,0,2020_5,1.63,457898,21538.032,15232.8,2020.083333,2020,5,1065255.034
219,2/4/20,3.5,64.23384762,11399.09382,10111656,25039.45545,11155955,22990.50691,10884,0,0,11686.25371,1187239,0,0,2020_6,1.64,457898,21538.032,15232.8,2020.083333,2020,6,1076108.268
220,2/5/20,3.5,45.98269575,10544.75896,8833997,25747.63385,12511052,23248.94245,10567,0,0,11897.08268,1005732,0,0,2020_6,1.66,457898,21538.032,15232.8,2020.083333,2020,6,1087854.873
221,2/6/20,3.5,46.57179528,11153.88289,9733950,28437.60443,13987230,23391.02787,10361,0,0,11917.19548,1073522,0,0,2020_6,1.67,457898,21538.032,15232.8,2020.083333,2020,6,1101583.561
222,2/7/20,3.5,63.32463958,11198.94396,10979657,22586.62083,9819042,19824.91408,8968,0,0,12023.31551,804308,0,0,2020_6,1.66,457898,21538.032,15232.8,2020.083333,2020,6,1079425.303
223,2/8/20,3.5,54.68249931,11198.01078,11357897,21727.78229,11303762,22229.18127,9201,0,0,11819.39729,997875,0,0,2020_6,1.66,457898,21538.032,15232.8,2020.083333,2020,6,1074969.701
224,2/9/20,3.5,60.23279005,11490.17615,10523971,25460.35629,10603368,22826.33401,9889,0,0,12369.83036,867423,0,0,2020_6,1.66,457898,21538.032,15232.8,2020.083333,2020,6,1079537.326
